plot,abbr,layer,cov,voucher,comment,history
ga020,gera robe,hl,+,,,
ga020,hier muro,hl,r,,,
ga020,lact mura,hl,+,,,
ga020,lyco anno,hl,1,,,
ga020,meli nuta,hl,1,,,
ga020,merc pere,hl,+,,,
ga020,moeh musc,hl,+,,,
ga020,oxal acet,hl,1,,,
ga020,pari quad,hl,+,,,
ga020,phyt spic spic,hl,+,,,
ga020,pice abie,hl,1,,,
ga020,pice abie,sl,1,,,
ga020,pice abie,tl1,3,,,
ga020,poly lonc,hl,+,,,
ga020,poly vert,hl,+,,,
ga020,pren purp,hl,+,,,
ga020,rubu idae,hl,r,,,
ga020,rubu sect rubu,hl,+,,,
ga020,sene nemo slat,hl,r,,,
ga020,sene ovat ovat,hl,+,,,
ga020,soli virg virg,hl,1,,,
ga020,sorb aucu aucu,hl,+,,,
ga020,sorb aucu aucu,sl,r,,,
ga020,thel limb,hl,r,,,
ga020,vacc myrt,hl,2a,,,
ga020,vale trip,hl,+,,,
ga020,viol reic,hl,+,,,
ga021,abie alba,hl,1,,,
ga021,abie alba,sl,+,,,
ga021,abie alba,tl1,1,,,
ga021,acer pseu,hl,1,,,
ga021,acer pseu,sl,r,,,
ga021,acer pseu,tl2,2a,,,
ga021,anem nemo,hl,+,,,
ga021,apos foet,hl,1,,,
ga021,athy fili,hl,+,,,
ga021,brac sylv,hl,+,,,
ga021,cala vari,hl,1,,,
ga021,card enne,hl,+,,,
ga021,care flac,hl,+,,,
ga021,care orni elon,hl,+,,,
ga021,care sylv,hl,1,,,
ga021,chae hirs,hl,r,,,
ga021,desc cesp,hl,+,,,
ga021,dryo cart,hl,+,,,
ga021,dryo fili,hl,+,,,
ga021,fagu sylv,hl,1,,,
ga021,fagu sylv,sl,3,,,
ga021,fagu sylv,tl2,2b,,,
ga021,fest alti,hl,+,,,
ga021,frag vesc,hl,+,,,
ga021,gali albu,hl,r,,,
ga021,gali odor,hl,+,,,
ga021,gent ascl,hl,+,,,
ga021,hier muro,hl,r,,,
ga021,hupe sela,hl,r,,,
ga021,hype macu,hl,r,,,
ga021,lact mura,hl,+,,,
ga021,luzu sylv sylv,hl,+,,,
ga021,lysi nemo,hl,+,,,
ga021,meli nuta,hl,1,,,
ga021,merc pere,hl,1,,,
ga021,oxal acet,hl,1,,,
ga021,phyt spic spic,hl,+,,,
ga021,pice abie,hl,+,,,
ga021,pice abie,sl,+,,,
ga021,pice abie,tl1,3,,,
ga021,poly vert,hl,+,,,
ga021,pren purp,hl,+,,,
ga021,rubu idae,hl,r,,,
ga021,rubu sect rubu,hl,+,,,
ga021,sene ovat ovat,hl,+,,,
ga021,soli virg virg,hl,1,,,
ga021,sorb aucu aucu,hl,+,,,
ga021,sorb aucu aucu,sl,r,,,
ga021,thel limb,hl,+,,,
ga021,vacc myrt,hl,3,,,
ga021,vale trip,hl,+,,,
ga021,vero cham cham,hl,r,,,
ga021,viol ×bav,hl,r,,,
ga021,viol bifl,hl,+,,,
ga021,viol reic,hl,+,,,
ga021,viol rivi,hl,+,,,
ga022,abie alba,hl,2a,,,
ga022,abie alba,sl,2b,,,
ga022,abie alba,tl1,1,,,
ga022,acer pseu,hl,+,,,
ga022,acer pseu,sl,r,,,
ga022,acer pseu,tl2,1,,,
ga022,aden alpi,hl,+,,,
ga022,anem nemo,hl,+,,,
ga022,astr majo,hl,r,,,
ga022,athy fili,hl,1,,,
ga022,cala vari,hl,2b,,,
ga022,card enne,hl,+,,,
ga022,care flac,hl,+,,,
ga022,care orni elon,hl,+,,,
ga022,care sylv,hl,1,,,
ga022,dryo dila,hl,+,,,
ga022,epil mont,hl,r,,,
ga022,fagu sylv,hl,2a,,,
ga022,fagu sylv,sl,4,,,
ga022,fagu sylv,tl1,1,,,
ga022,fagu sylv,tl2,2b,,,
ga022,fest alti,hl,+,,,
ga022,frag vesc,hl,+,,,
ga022,gale flav,hl,+,,,
ga022,hier muro,hl,+,,,
ga022,lyco anno,hl,1,,,
ga022,meli nuta,hl,1,,,
ga022,merc pere,hl,+,,,
ga022,oxal acet,hl,1,,,
ga022,pari quad,hl,+,,,
ga022,peta albu,hl,+,,,
ga022,pice abie,hl,r,,,
ga022,pice abie,sl,+,,,
ga022,pice abie,tl1,2b,,,
ga022,poly acul,hl,r,,,
ga022,poly vert,hl,+,,,
ga022,pren purp,hl,+,,,
ga022,rubu idae,hl,+,,,
ga022,rubu sect rubu,hl,+,,,
ga022,sali capr,hl,r,,,
ga022,sene ovat ovat,hl,+,,,
ga022,soli virg virg,hl,1,,,
ga022,sorb aucu aucu,hl,+,,,
ga022,sorb aucu aucu,sl,+,,,
ga022,thel limb,hl,+,,,
ga022,tuss farf,hl,r,,,
ga022,vacc myrt,hl,3,,,
ga022,vale trip,hl,1,,,
ga022,viol reic,hl,+,,,
ga022,viol rivi,hl,+,,,
ga023,abie alba,hl,r,,,
ga023,abie alba,sl,r,,,
ga023,abie alba,tl1,2a,,,
ga023,abie alba,tl2,2a,,,
ga023,acer pseu,hl,r,,,
ga023,ajug rept,hl,r,,,
ga023,anem nemo,hl,+,,,
ga023,apos foet,hl,+,,,
ga023,athy fili,hl,+,,,
ga023,brom bene,hl,r,,,
ga023,card enne,hl,+,,,
ga023,care sylv,hl,+,,,
ga023,chae hirs,hl,r,,,
ga023,dryo dila,hl,+,,,
ga023,dryo fili,hl,r,,,
ga023,euph amyg amyg,hl,+,,,
ga023,fagu sylv,hl,+,,,
ga023,fagu sylv,sl,1,,,
ga023,fagu sylv,tl2,2b,,,
ga023,fest alti,hl,+,,,
ga023,gale flav,hl,1,,,
ga023,gali odor,hl,+,,,
ga023,gali rotu,hl,+,,,
ga023,hier muro,hl,r,,,
ga023,lact mura,hl,+,,,
ga023,luzu pilo,hl,r,,,
ga023,luzu sylv sylv,hl,+,,,
ga023,meli nuta,hl,+,,,
ga023,merc pere,hl,1,,,
ga023,moeh musc,hl,+,,,
ga023,oxal acet,hl,+,,,
ga023,pari quad,hl,+,,,
ga023,peta albu,hl,r,,,
ga023,phyt spic spic,hl,+,,,
ga023,pice abie,tl1,4,,,
ga023,pice abie,tl2,1,,,
ga023,poly vert,hl,+,,,
ga023,pren purp,hl,+,,,
ga023,sene nemo slat,hl,r,,,
ga023,sene ovat ovat,hl,+,,,
ga023,soli virg virg,hl,+,,,
ga023,sorb aucu aucu,hl,r,,,
ga023,vacc myrt,hl,1,,,
ga023,viol bifl,hl,+,,,
ga023,viol reic,hl,+,,,
ga024,abie alba,hl,+,,,
ga024,abie alba,tl2,1,,,
ga024,acer pseu,hl,+,,,
ga024,aden alpi,hl,r,,,
ga024,anem nemo,hl,1,,,
ga024,anth odor,hl,r,,,
ga024,apos foet,hl,+,,,
ga024,athy fili,hl,+,,,
ga024,atro bell,hl,+,,,
ga024,brom bene,hl,+,,,
ga024,cala vari,hl,3,,,
ga024,card enne,hl,+,,,
ga024,care orni elon,hl,+,,,
ga024,care sylv,hl,+,,,
ga024,chae hirs,hl,+,,,
ga024,dact macu slat,hl,+,,,
ga024,daph meze,hl,r,,,
ga024,euph amyg amyg,hl,+,,,
ga024,fagu sylv,sl,+,,,
ga024,fagu sylv,tl2,2a,,,
ga024,fest alti,hl,+,,,
ga024,frag vesc,hl,+,,,
ga024,gali albu,hl,+,,,
ga024,gali odor,hl,+,,,
ga024,gali rotu,hl,+,,,
ga024,hier muro,hl,1,,,
ga024,homo alpi,hl,+,,,
ga024,hupe sela,hl,r,,,
ga024,hype perf,hl,r,,,
ga024,lact mura,hl,+,,,
ga024,loni alpi,hl,r,,,
ga024,loni xylo,sl,r,,,
ga024,luzu sylv sylv,hl,1,,,
ga024,maia bifo,hl,+,,,
ga024,meli nuta,hl,+,,,
ga024,merc pere,hl,+,,,
ga024,peta albu,hl,1,,,
ga024,phyt spic spic,hl,1,,,
ga024,pice abie,tl1,5,,,
ga024,pice abie,tl2,1,,,
ga024,pren purp,hl,+,,,
ga024,ranu mont,hl,r,,,
ga024,rubu sect rubu,hl,+,,,
ga024,sani euro,hl,r,,,
ga024,sene ovat ovat,hl,+,,,
ga024,soli virg virg,hl,1,,,
ga024,sorb aucu aucu,hl,r,,,
ga024,tara sect rude,hl,r,,,
ga024,tuss farf,hl,r,,,
ga024,vacc myrt,hl,2b,,,
ga024,vale trip,hl,+,,,
ga024,viol bifl,hl,+,,,
ga024,viol reic,hl,+,,,
ga025,abie alba,hl,r,,,
ga025,abie alba,sl,1,,,
ga025,acer pseu,hl,+,,,
ga025,acer pseu,sl,r,,,
ga025,anem nemo,hl,+,,,
ga025,athy fili,hl,+,,,
ga025,atro bell,hl,1,,,
ga025,brac sylv,hl,1,,,
ga025,cala vari,hl,3,,,
ga025,camp trac,hl,r,,,
ga025,card bulb,hl,1,,,
ga025,card enne,hl,+,,,
ga025,care sylv,hl,2a,,,
ga025,cirs arve,hl,r,,,
ga025,dryo fili,hl,+,,,
ga025,eupa cann,hl,+,,,
ga025,fagu sylv,hl,+,,,
ga025,fagu sylv,sl,2a,,,
ga025,fagu sylv,tl2,1,,,
ga025,frag vesc,hl,+,,,
ga025,gale flav,hl,+,,,
ga025,gali albu,hl,1,,,
ga025,gali odor,hl,+,,,
ga025,hype macu,hl,+,,,
ga025,hype perf,hl,r,,,
ga025,lact mura,hl,+,,,
ga025,luzu sylv sylv,hl,1,,,
ga025,meli nuta,hl,+,,,
ga025,peta albu,hl,2b,,,
ga025,phyt spic spic,hl,+,,,
ga025,pice abie,hl,1,,,
ga025,pice abie,sl,2b,,,
ga025,poly vert,hl,+,,,
ga025,prun aviu slat,hl,r,,,
ga025,rosa arve,hl,r,,,
ga025,rubu idae,hl,1,,,
ga025,rubu sect rubu,hl,2a,,,
ga025,samb race,hl,r,,,
ga025,samb race,sl,r,,,
ga025,scro nodo,hl,+,,,
ga025,sene ovat ovat,hl,1,,,
ga025,soli virg virg,hl,+,,,
ga025,sorb aucu aucu,hl,+,,,
ga025,sorb aucu aucu,sl,2a,,,
ga025,urti dioi dioi,hl,+,,,
ga025,vacc myrt,hl,2b,,,
ga025,vale trip,hl,+,,,
ga025,viol reic,hl,+,,,
ga026,abie alba,hl,1,,,
ga026,abie alba,sl,3,,,
ga026,abie alba,tl2,2a,,,
ga026,athy fili,hl,+,,,
ga026,atro bell,hl,1,,,
ga026,betu pend,tl2,1,,,
ga026,cala vari,hl,3,,,
ga026,camp trac,hl,r,,,
ga026,card enne,hl,1,,,
ga026,care orni elon,hl,+,,,
ga026,care orni orni,hl,r,,,
ga026,cirs arve,hl,+,,,
ga026,cirs palu,hl,+,,,
ga026,daph meze,hl,r,,,
ga026,eupa cann,hl,1,,,
ga026,euph amyg amyg,hl,+,,,
ga026,fagu sylv,hl,+,,,
ga026,fagu sylv,sl,2a,,,
ga026,fagu sylv,tl2,1,,,
ga026,frag vesc,hl,+,,,
ga026,gale flav,hl,+,,,
ga026,gale psis spec ies,hl,+,,,
ga026,gali albu,hl,+,,,
ga026,gali odor,hl,+,,,
ga026,hier muro,hl,+,,,
ga026,hype macu,hl,+,,,
ga026,hype perf,hl,+,,,
ga026,lact mura,hl,+,,,
ga026,lari deci deci,hl,r,,,
ga026,loni nigr,sl,r,x,,
ga026,luzu sylv sylv,hl,1,,,
ga026,merc pere,hl,+,,,
ga026,pari quad,hl,+,,,
ga026,peta albu,hl,1,,,
ga026,phyt spic spic,hl,+,,,
ga026,pice abie,hl,1,,,
ga026,pice abie,sl,2b,,,
ga026,pice abie,tl2,2a,,,
ga026,poly acul,hl,+,,,
ga026,rubu idae,hl,1,,,
ga026,rubu sect rubu,hl,1,,,
ga026,sali capr,hl,+,,,
ga026,samb race,sl,1,,,
ga026,sene ovat ovat,hl,+,,,
ga026,soli virg virg,hl,1,,,
ga026,sorb aucu aucu,hl,+,,,
ga026,sorb aucu aucu,sl,2a,,,
ga026,tara sect rude,hl,+,,,
ga026,tuss farf,hl,+,,,
ga026,ulmu glab,hl,r,,,
ga026,vacc myrt,hl,2b,,,
ga026,vale trip,hl,1,,,
ga026,viol reic,hl,+,,,
ga026,viol rivi,hl,+,,,
ga027,agro stol,hl,+,,,
ga027,alch spec ies,hl,+,,not A. monticola,
ga027,apos foet,hl,+,,,
ga027,bell mich,hl,1,,,
ga027,brac sylv,hl,+,,,
ga027,calt palu,hl,1,,,
ga027,card amar aust,hl,+,,,
ga027,care flac,hl,2a,,,
ga027,care remo remo,hl,1,,,
ga027,chae hirs,hl,2a,,,
ga027,cirs palu,hl,r,,,
ga027,dact macu slat,hl,r,,,
ga027,geum riva,hl,+,,,
ga027,junc effu,hl,+,,,
ga027,knau maxi,hl,r,,,
ga027,luzu sylv sylv,hl,+,,,
ga027,lysi nemo,hl,+,,,
ga027,ment aqua,hl,2a,,,
ga027,ment long,hl,+,,,
ga027,palu comm slat,ml,1,,,
ga027,peta albu,hl,2a,,,
ga027,pice abie,hl,r,,,
ga027,ranu mont,hl,+,,,
ga027,saxi rotu,hl,+,,,
ga027,viol bifl,hl,2a,,,
ga028,anem nemo,hl,+,,,
ga028,apos foet,hl,+,,,
ga028,athy fili,hl,+,,,
ga028,blec spic,hl,+,,,
ga028,care sylv,hl,+,,,
ga028,dact macu slat,hl,r,,,
ga028,dryo cart,hl,r,,,
ga028,dryo fili,hl,r,,,
ga028,fagu sylv,sl,1,,,
ga028,fagu sylv,tl2,2a,,,
ga028,gale flav,hl,+,,,
ga028,gali rotu,hl,+,,,
ga028,hier muro,hl,+,,,
ga028,luzu sylv sylv,hl,+,,,
ga028,meli nuta,hl,r,,,
ga028,oxal acet,hl,+,,,
ga028,peta albu,hl,+,,,
ga028,phyt spic spic,hl,+,,,
ga028,pice abie,tl1,5,,,
ga028,pren purp,hl,+,,,
ga028,sani euro,hl,+,,,
ga028,vacc myrt,hl,+,,,
ga028,vero mont,hl,r,,,
ga028,viol bifl,hl,+,,,
ga028,viol reic,hl,+,,,
ga029,abie alba,hl,r,,,
ga029,abie alba,sl,1,,,
ga029,abie alba,tl1,2b,,,
ga029,abie alba,tl2,2a,,,
ga029,acer pseu,hl,+,,,
ga029,acer pseu,sl,r,,,
ga029,ajug rept,hl,r,,,
ga029,anem nemo,hl,+,,,
ga029,apos foet,hl,+,,,
ga029,athy fili,hl,1,,,
ga029,brac sylv,hl,+,,,
ga029,brom bene,hl,+,,,
ga029,cala vari,hl,1,,,
ga029,card enne,hl,+,,,
ga029,card flex,hl,+,,,
ga029,care flac,hl,r,,,
ga029,care orni elon,hl,+,,,
ga029,care sylv,hl,1,,,
ga029,chae hirs,hl,1,,,
ga029,dact macu slat,hl,r,,,
ga029,daph meze,hl,r,,,
ga029,desc cesp,hl,r,,,
ga029,dryo fili,hl,+,,,
ga029,fagu sylv,sl,3,,,
ga029,fagu sylv,tl2,4,,,
ga029,fest alti,hl,1,,,
ga029,frag vesc,hl,+,,,
ga029,gale flav,hl,+,,,
ga029,gent ascl,hl,+,,,
ga029,geum urba,hl,r,,,
ga029,gymn dryo,hl,+,,,
ga029,hype macu,hl,r,,,
ga029,loni nigr,sl,r,,,
ga029,luzu sylv sylv,hl,1,,,
ga029,lyco anno,hl,+,,,
ga029,lysi nemo,hl,1,,,
ga029,meli nuta,hl,1,,,
ga029,oxal acet,hl,+,,,
ga029,peta albu,hl,2a,,,
ga029,phyt spic spic,hl,+,,,
ga029,pice abie,sl,1,,,
ga029,pice abie,tl1,1,,,
ga029,pice abie,tl2,2a,,,
ga029,poly vert,hl,+,,,
ga029,rubu sect rubu,hl,1,,,
ga029,sene ovat ovat,hl,+,,,
ga029,soli virg virg,hl,+,,,
ga029,sorb aucu aucu,hl,r,,,
ga029,stac sylv,hl,+,,,
ga029,vacc myrt,hl,2a,,,
ga029,vale trip,hl,+,,,
ga029,viol bifl,hl,1,,,
ga029,viol reic,hl,+,,,
ga030,abie alba,hl,+,,,
ga030,abie alba,sl,+,,,
ga030,abie alba,tl1,2a,,,
ga030,abie alba,tl2,2a,,,
ga030,ajug rept,hl,+,,,
ga030,anem nemo,hl,1,,,
ga030,apos foet,hl,r,,,
ga030,cala vari,hl,2a,,,
ga030,care flac,hl,+,,,
ga030,care orni elon,hl,1,,,
ga030,care sylv,hl,1,,,
ga030,fagu sylv,sl,2a,,,
ga030,fagu sylv,tl2,2b,,,
ga030,fest alti,hl,+,,,
ga030,frag vesc,hl,+,,,
ga030,gali albu,hl,+,,,
ga030,gali odor,hl,+,,,
ga030,gent ascl,hl,+,,,
ga030,hier muro,hl,+,,,
ga030,hupe sela,hl,r,,,
ga030,lili mart,hl,r,,,
ga030,maia bifo,hl,+,,,
ga030,meli nuta,hl,1,,,
ga030,merc pere,hl,+,,,
ga030,phyt spic spic,hl,+,,,
ga030,pice abie,sl,+,,,
ga030,pice abie,tl1,4,,,
ga030,pren purp,hl,+,,,
ga030,ranu nemo,hl,+,,,
ga030,rosa pend,hl,+,,,
ga030,rubu idae,hl,+,,,
ga030,sene ovat ovat,hl,+,,,
ga030,soli virg virg,hl,1,,,
ga030,sorb aucu aucu,hl,+,,,
ga030,sorb aucu aucu,sl,r,,,
ga030,tuss farf,hl,r,,,
ga030,vacc myrt,hl,3,,,
ga030,vale trip,hl,1,,,
ga030,viol reic,hl,+,,,
ga031,aden alpi,hl,r,,,
ga031,apos foet,hl,+,,,
ga031,bell mich,hl,+,,,
ga031,cala vari,hl,1,,,
ga031,calt palu,hl,2b,,,
ga031,card enne,hl,r,,,
ga031,care sylv,hl,+,,,
ga031,chae hirs,hl,1,,,
ga031,crep palu,hl,+,,,
ga031,cten moll slat,hl,2b,,,
ga031,desc cesp,hl,1,,,
ga031,fest alti,hl,+,,,
ga031,gent ascl,hl,r,,,
ga031,merc pere,hl,r,,,
ga031,oxal acet,hl,+,,,
ga031,palu comm slat,ml,2a,,,
ga031,peta albu,hl,+,,,
ga031,rosa pend,hl,r,,,
ga031,sani euro,hl,r,,,
ga031,saxi rotu,hl,+,,,
ga031,vale mont,hl,+,,,
ga031,vale trip,hl,r,,,
ga031,viol bifl,hl,2a,,,
ga032,agro stol,hl,2m,,,
ga032,ajug rept,hl,+,,,
ga032,alch spec ies,hl,+,,not A. monticola,
ga032,brom bene,hl,r,,,
ga032,cala vari,hl,+,,,
ga032,calt palu,hl,+,,,
ga032,card amar aust,hl,+,,,
ga032,care ferr,hl,r,,,
ga032,care flac,hl,2a,,,
ga032,care lepi,hl,2a,,,
ga032,care nigr,hl,+,,,
ga032,care remo remo,hl,+,,,
ga032,cera holo,hl,r,,,
ga032,chae hirs,hl,1,,,
ga032,chry alte,hl,+,,,
ga032,cirs palu,hl,r,,,
ga032,equi palu,hl,r,,,
ga032,gali albu,hl,r,,,
ga032,hype tetr,hl,+,,,
ga032,junc arti,hl,1,,,
ga032,lysi nemo,hl,+,,,
ga032,mela sylv,hl,r,,,
ga032,meli nuta,hl,r,,,
ga032,ment long,hl,1,,,
ga032,moli caer,hl,+,,,
ga032,myos scor scor,hl,r,,,
ga032,palu comm slat,ml,1,,,
ga032,peta albu,hl,r,,,
ga032,phil calc,hl,4,,,
ga032,poa annu,hl,r,,,
ga032,ranu repe,hl,r,,,
ga032,sali capr,hl,r,,,
ga032,vero becc,hl,+,,,
ga032,viol bifl,hl,+,,,
ga033,abie alba,hl,+,,,
ga033,abie alba,sl,1,,,
ga033,acer pseu,hl,+,,,
ga033,acer pseu,sl,1,,,
ga033,aden alpi,hl,r,,,
ga033,anem nemo,hl,+,,,
ga033,athy fili,hl,+,,,
ga033,cala vari,hl,2b,,,
ga033,card enne,hl,+,,,
ga033,care ferr,hl,+,,,
ga033,dryo dila,hl,+,,,
ga033,eupa cann,hl,+,,,
ga033,fagu sylv,hl,1,,,
ga033,fagu sylv,sl,2b,,,
ga033,fagu sylv,tl2,2b,,,
ga033,fest alti,hl,+,,,
ga033,frag vesc,hl,+,,,
ga033,gale flav,hl,+,,,
ga033,gali odor,hl,r,,,
ga033,gent ascl,hl,r,,,
ga033,gymn dryo,hl,+,,,
ga033,hier muro,hl,+,,,
ga033,lact mura,hl,+,,,
ga033,loni nigr,sl,1,,,
ga033,lyco anno,hl,+,,,
ga033,peta albu,hl,+,,,
ga033,phyt spic spic,hl,+,,,
ga033,pice abie,sl,2a,,,
ga033,poly vert,hl,1,,,
ga033,pren purp,hl,+,,,
ga033,rubu idae,hl,1,,,
ga033,rubu sect rubu,hl,+,,,
ga033,scro nodo,hl,+,,,
ga033,sene ovat ovat,hl,+,,,
ga033,soli virg virg,hl,1,,,
ga033,sorb aucu aucu,sl,2b,,,
ga033,thel limb,hl,+,,,
ga033,ulmu glab,hl,r,,,
ga033,vacc myrt,hl,4,,,
ga033,vale mont,hl,r,,,
ga033,vale trip,hl,+,,,
ga033,vero offi,hl,+,,,
ga033,viol reic,hl,+,,,
ga034,agro stol,hl,+,,,
ga034,ajug rept,hl,r,,,
ga034,alch spec ies,hl,+,,not A. monticola,
ga034,apos foet,hl,r,,,
ga034,bell mich,hl,r,,,
ga034,brac sylv,hl,r,,,
ga034,bryu pseu slat,ml,1,,,
ga034,calt palu,hl,2b,,,
ga034,card amar aust,hl,+,,,
ga034,card enne,hl,r,,,
ga034,care ferr,hl,+,,,
ga034,care flac,hl,1,,,
ga034,care sylv,hl,r,,,
ga034,chae hirs,hl,2a,,,
ga034,dact glom glom,hl,r,,,
ga034,dact macu slat,hl,r,,,
ga034,eupa cann,hl,r,,,
ga034,gali anis,hl,r,,,
ga034,lysi nemo,hl,+,,,
ga034,meli nuta,hl,+,,,
ga034,palu comm slat,ml,2a,,,
ga034,peta albu,hl,1,,,
ga034,sali purp,hl,r,,,
ga034,saxi rotu,hl,+,,,
ga034,vale dioi dioi,hl,1,,,
ga034,viol bifl,hl,2a,,,
ga035,abie alba,hl,+,,,
ga035,abie alba,sl,+,,,
ga035,abie alba,tl1,1,,,
ga035,acer pseu,hl,+,,,
ga035,acer pseu,sl,1,,,
ga035,acer pseu,tl2,1,,,
ga035,anem nemo,hl,r,,,
ga035,apos foet,hl,+,,,
ga035,athy fili,hl,+,,,
ga035,brom bene,hl,+,,,
ga035,cala vari,hl,+,,,
ga035,card enne,hl,+,,,
ga035,care orni elon,hl,r,,,
ga035,care sylv,hl,+,,,
ga035,cory avel,sl,r,,,
ga035,dryo dila,hl,+,,,
ga035,dryo fili,hl,+,,,
ga035,fagu sylv,hl,1,,,
ga035,fagu sylv,sl,2a,,,
ga035,fagu sylv,tl1,2b,,,
ga035,fagu sylv,tl2,4,,,
ga035,fest alti,hl,1,,,
ga035,fest giga,hl,r,,,
ga035,frax exce,hl,r,,,
ga035,gale flav,hl,+,,,
ga035,gali odor,hl,+,,,
ga035,loni nigr,sl,r,,,
ga035,merc pere,hl,1,,,
ga035,oxal acet,hl,+,,,
ga035,peta albu,hl,+,,,
ga035,phyt spic spic,hl,+,,,
ga035,pice abie,sl,1,,,
ga035,pice abie,tl2,1,,,
ga035,poly acul,hl,+,,,
ga035,poly vert,hl,+,,,
ga035,pren purp,hl,+,,,
ga035,prun aviu slat,hl,r,,,
ga035,rosa pend,hl,r,,,
ga035,sene ovat ovat,hl,+,,,
ga035,soli virg virg,hl,+,,,
ga035,sorb aucu aucu,hl,+,,,
ga035,sorb aucu aucu,sl,+,,,
ga035,vacc myrt,hl,2a,,,
ga035,vero urti,hl,r,,,
ga035,viol reic,hl,+,,,
ga036,abie alba,hl,+,,,
ga036,abie alba,sl,+,,,
ga036,abie alba,tl1,2a,,,
ga036,acer pseu,hl,+,,,
ga036,acer pseu,sl,1,,,
ga036,ajug rept,hl,r,,,
ga036,anem nemo,hl,r,,,
ga036,aspl viri,hl,r,,,
ga036,athy fili,hl,+,,,
ga036,bell mich,hl,r,,,
ga036,cala vari,hl,3,,,
ga036,card enne,hl,+,,,
ga036,cirs palu,hl,+,,,
ga036,dact macu slat,hl,r,,,
ga036,daph meze,hl,r,,,
ga036,dryo dila,hl,+,,,
ga036,dryo fili,hl,1,,,
ga036,fagu sylv,hl,+,,,
ga036,fagu sylv,sl,2b,,,
ga036,fagu sylv,tl2,2a,,,
ga036,fest alti,hl,+,,,
ga036,frag vesc,hl,+,,,
ga036,frax exce,hl,+,,,
ga036,gali albu,hl,r,,,
ga036,gent ascl,hl,+,,,
ga036,gera sylv,hl,r,,,
ga036,gymn robe,hl,r,,,
ga036,hype macu,hl,r,,,
ga036,loni nigr,sl,+,,,
ga036,luzu sylv sylv,hl,1,,,
ga036,meli nuta,hl,+,,,
ga036,merc pere,hl,+,,,
ga036,orig vulg,hl,r,,,
ga036,pari quad,hl,+,,,
ga036,pice abie,hl,+,,,
ga036,poly acul,hl,+,,,
ga036,poly vert,hl,+,,,
ga036,ranu mont,hl,+,,,
ga036,rosa pend,hl,r,,,
ga036,rubu idae,hl,+,,,
ga036,rubu sect rubu,hl,r,,,
ga036,samb race,sl,+,,,
ga036,sene ovat ovat,hl,+,,,
ga036,sile dioi,hl,r,,,
ga036,soli virg virg,hl,+,,,
ga036,sorb aucu aucu,hl,+,,,
ga036,sorb aucu aucu,sl,2a,,,
ga036,vacc myrt,hl,3,,,
ga036,vale mont,hl,r,,,
ga036,vale trip,hl,+,,,
ga036,viol reic,hl,+,,,
ga037,agro stol,hl,+,,,
ga037,alch mont,hl,+,,,
ga037,alop prat,hl,+,,,
ga037,anth odor,hl,+,,,
ga037,bell pere,hl,+,,,
ga037,care hirt,hl,1,,,
ga037,care lepo,hl,r,,,
ga037,care sylv,hl,1,,,
ga037,cera holo,hl,+,,,
ga037,dact glom glom,hl,+,,,
ga037,fest prat prat,hl,1,,,
ga037,junc effu,hl,1,,,
ga037,junc infl,hl,1,,,
ga037,leon hisp hisp,hl,+,,,
ga037,loli pere,hl,3,,,
ga037,phle prat,hl,1,,,
ga037,plan lanc,hl,+,,,
ga037,poa prat,hl,2m,,,
ga037,poa triv,hl,+,,,
ga037,prun vulg,hl,+,,,
ga037,ranu acri acri,hl,3,,,
ga037,ranu repe,hl,2b,,,
ga037,rume obtu obtu,hl,r,,,
ga037,tara sect rude,hl,+,,,
ga037,trif prat prat,hl,2a,,,
ga037,trif repe repe,hl,1,,,
ga037,tris flav flav,hl,+,,,
ga037,vero serp serp,hl,+,,,
ga038,ajug rept,hl,r,,,
ga038,alch mont,hl,1,,,
ga038,anth odor,hl,2a,,,
ga038,bell pere,hl,+,,,
ga038,briz medi,hl,+,,,
ga038,care flac,hl,+,,,
ga038,care flav flav,hl,+,,,
ga038,care mont,hl,1,,,
ga038,care pall,hl,+,,,
ga038,care pani,hl,1,,,
ga038,cent jace jace,hl,1,,,
ga038,cirs palu,hl,r,,,
ga038,crep aure aure,hl,1,,,
ga038,cyno cris,hl,+,,,
ga038,dact glom glom,hl,r,,,
ga038,dact maja slat,hl,r,,,
ga038,desc cesp,hl,+,,,
ga038,euph offi rost,hl,r,,,
ga038,fest prat prat,hl,+,,,
ga038,junc effu,hl,r,,,
ga038,leon hisp hisp,hl,1,,,
ga038,leuc ircu,hl,+,,,
ga038,linu cath,hl,r,,,
ga038,lotu corn,hl,2a,,,
ga038,lysi nemo,hl,+,,,
ga038,nard stri,hl,3,,,
ga038,pice abie,hl,r,,,
ga038,plan lanc,hl,+,,,
ga038,poly vulg vulg,hl,+,,,
ga038,pote erec,hl,+,,,
ga038,prim elat,hl,r,,,
ga038,prun vulg,hl,+,,,
ga038,ranu acri acri,hl,2a,,,
ga038,ranu mont,hl,r,,,
ga038,ranu repe,hl,+,,,
ga038,thym pule pule,hl,1,,,
ga038,trif dubi,hl,r,,,
ga038,trif medi medi,hl,+,,,
ga038,trif prat prat,hl,1,,,
ga038,vero cham cham,hl,+,,,
ga038,vero offi,hl,+,,,
ga039,achi mill aggr,hl,+,,,
ga039,agro capi,hl,+,,,
ga039,alch mont,hl,1,,,
ga039,apos foet,hl,+,,,
ga039,bell pere,hl,+,,,
