plot,abbr,layer,cov,voucher,comment,history
ws27,hier bifi,hl,r,,,
ws27,hipp emer emer,hl,+,,,
ws27,kern saxa,hl,r,,,
ws27,lact mura,hl,+,,,
ws27,lase lati lati,hl,r,,,
ws27,ligu vulg,hl,+,,,
ws27,loni xylo,hl,+,,,
ws27,meli nuta,hl,+,,,
ws27,merc pere,hl,1,,,
ws27,moeh musc,hl,+,,,
ws27,salv glut,hl,+,,,
ws27,samb nigr,hl,+,,,
ws27,soli virg virg,hl,r,,,
ws27,ulmu glab,hl,+,,,
ws27,vale trip,hl,r,,,
ws27,vinc hiru,hl,+,,,
ws27,cten moll slat,ml,+,,,
ws27,neck cris,ml,+,,,
ws27,acer pseu,sl,+,,,
ws27,cory avel,sl,2a,,,
ws27,frax exce,sl,+,,,
ws27,hipp emer emer,sl,+,,,
ws27,samb nigr,sl,1,,,
ws27,tili plat,sl,+,,,
ws27,ulmu glab,sl,+,,,
ws27,frax exce,tl1,2a,,,
ws27,fagu sylv,tl2,1,,,
ws27,frax exce,tl2,2a,,,
ws27,tili ×vul,tl2,2a,,,
ws27,tili plat,tl2,3,,,
ws28,abie alba,hl,+,,,
ws28,acer plat,hl,+,,,
ws28,acer pseu,hl,+,,,
ws28,aspl tric quad,hl,+,,,
ws28,brac sylv,hl,+,,,
ws28,cala vari,hl,+,,,
ws28,camp trac,hl,+,,,
ws28,card defl viri,hl,r,,,
ws28,care alba,hl,+,,,
ws28,care brac,hl,r,,,
ws28,care digi,hl,+,,,
ws28,ceph long,hl,+,,,
ws28,ceph rubr,hl,r,,,
ws28,clem vita,hl,+,,,
ws28,cory avel,hl,+,,,
ws28,cycl purp,hl,r,,,
ws28,daph meze,hl,+,,,
ws28,epip hell slat,hl,+,,,
ws28,fagu sylv,hl,+,,,
ws28,frag vesc,hl,+,,,
ws28,gali anis,hl,r,,,
ws28,hede heli,hl,+,,,
ws28,hell nige,hl,1,,,
ws28,hepa nobi,hl,+,,,
ws28,hipp emer emer,hl,+,,,
ws28,kern saxa,hl,+,,,
ws28,lact mura,hl,+,,,
ws28,ligu vulg,hl,+,,,
ws28,meli nuta,hl,+,,,
ws28,moeh musc,hl,r,,,
ws28,orig vulg,hl,r,,,
ws28,poly cham,hl,r,,,
ws28,poly vulg,hl,r,,,
ws28,pren purp,hl,+,,,
ws28,quer robu,hl,+,,,
ws28,sesl caer,hl,r,,,
ws28,taxu bacc,hl,+,,,
ws28,thal minu slat,hl,+,,,
ws28,vale trip,hl,+,,,
ws28,vibu lant,hl,+,,,
ws28,vinc hiru,hl,+,,,
ws28,viol coll,hl,r,,,
ws28,cory avel,sl,2a,,,
ws28,fagu sylv,sl,+,,,
ws28,hipp emer emer,sl,1,,,
ws28,sorb aria,sl,+,,,
ws28,vibu lant,sl,+,,,
ws28,abie alba,tl1,1,,,
ws28,fagu sylv,tl1,2b,,,
ws28,frax exce,tl1,2b,,,
ws28,fagu sylv,tl2,3,,,
ws28,frax exce,tl2,1,,,
ws28,hede heli,tl2,+,,,
ws28,sorb aria,tl2,1,,,
ws28,taxu bacc,tl2,+,,,
ws28,tili plat,tl2,2a,,,
ws29,acer pseu,hl,+,,,
ws29,alli lusi,hl,+,,,
ws29,amel oval,hl,+,,,
ws29,anth ramo,hl,1,,,
ws29,aspl ruta,hl,+,,,
ws29,berb vulg,hl,+,,,
ws29,buph sali,hl,+,,,
ws29,card defl viri,hl,1,,,
ws29,care orni orni,hl,+,,,
ws29,ceph long,hl,+,,,
ws29,clin alpi alpi,hl,1,,,
ws29,coro vagi,hl,r,,,
ws29,cory avel,hl,+,,,
ws29,cycl purp,hl,r,,,
ws29,epip atro,hl,+,,,
ws29,eric carn,hl,+,,,
ws29,euon euro,hl,+,,,
ws29,euph cypa,hl,+,,,
ws29,fagu sylv,hl,+,,,
ws29,frag vesc,hl,+,,,
ws29,frax exce,hl,+,,,
ws29,gali albu,hl,+,,,
ws29,gali anis,hl,1,,,
ws29,glob cord,hl,1,,,
ws29,hell nige,hl,+,,,
ws29,hepa nobi,hl,+,,,
ws29,hier bifi,hl,+,,,
ws29,hipp emer emer,hl,+,,,
ws29,hype perf,hl,+,,,
ws29,kern saxa,hl,+,,,
ws29,meli cili,hl,r,,,
ws29,orig vulg,hl,2m,,,
ws29,orob reti slat,hl,r,,,
ws29,poa comp,hl,+,,,
ws29,poly cham,hl,+,,,
ws29,poly odor,hl,+,,,
ws29,rham cath,hl,+,,,
ws29,rosa elli,hl,r,2015-0000,,
ws29,sedu albu,hl,+,,,
ws29,sesl caer,hl,1,,,
ws29,sile nuta nuta,hl,+,,,
ws29,sile vulg vulg,hl,+,,,
ws29,sorb aria,hl,+,,,
ws29,teuc mont,hl,1,,,
ws29,thal minu slat,hl,+,,,
ws29,vinc hiru,hl,2a,,,
ws29,viol coll,hl,+,,,
ws29,amel oval,sl,+,,,
ws29,berb vulg,sl,+,,,
ws29,cory avel,sl,2b,,,
ws29,fran alnu,sl,+,,,
ws29,hipp emer emer,sl,r,,,
ws29,rham cath,sl,+,,,
ws29,sorb aria,sl,1,,,
ws29,sorb aria,tl1,1,,,
ws29,frax exce,tl2,+,,,
ws29,taxu bacc,tl2,+,,,
ws29,tili plat,tl2,2b,,,
ws30,acer plat,hl,+,,,
ws30,acer pseu,hl,+,,,
ws30,ajug rept,hl,+,,,
ws30,brac sylv,hl,r,,,
ws30,cala vari,hl,+,,,
ws30,card bulb,hl,1,,,
ws30,card enne,hl,r,,,
ws30,care alba,hl,1,,,
ws30,care digi,hl,+,,,
ws30,care flac,hl,+,,,
ws30,ceph long,hl,+,,,
ws30,ceph rubr,hl,r,cf.,,
ws30,clem vita,hl,r,,,
ws30,cory avel,hl,r,,,
ws30,cycl purp,hl,r,,,
ws30,euon euro,hl,+,,,
ws30,euon lati,hl,+,,,
ws30,fagu sylv,hl,+,,,
ws30,frax exce,hl,+,,,
ws30,gale mont,hl,r,cf.,,
ws30,hede heli,hl,r,,,
ws30,hell nige,hl,1,,,
ws30,hepa nobi,hl,+,,,
ws30,hier muro,hl,+,,,
ws30,hipp emer emer,hl,+,,,
ws30,ligu vulg,hl,r,,,
ws30,loni xylo,hl,+,,,
ws30,meli nuta,hl,+,,,
ws30,phyt spic,hl,+,,,
ws30,pren purp,hl,+,,,
ws30,soli virg virg,hl,+,,,
ws30,sorb aria,hl,+,,,
ws30,vale trip,hl,r,,,
ws30,vibu opul,hl,r,,,
ws30,vinc hiru,hl,+,,,
ws30,loni xylo,sl,+,,,
ws30,pice abie,sl,r,,,
ws30,sorb aria,sl,+,,,
ws30,acer pseu,tl1,2a,,,
ws30,fagu sylv,tl1,3,,,
ws30,fagu sylv,tl2,3,,,
