plot,cov,hcov,mcov,hhl1,hhl2,scov,hsl,t1cov,t2cov,htl1,htl2,plsx,plsy,aspect,slope,rock,bare,stones,date,longitude,latitude,accuracy,elevation,ffh.code,alliance.code,alliance,geology1,geology2,comment,locality,habitat,observer
vk089,60,60,1,"0,1",1,0,0,0,0,0,0,4,4,SSE,20,0,0,0,2018-07-16,10.81738,47.36402,10,1273,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Fernpass, N Afrigall",montane Kalk-Schutthalde,T. Eberl
vk090,25,25,0,"0,1",1,0,0,0,0,0,0,4,4,S,30,0,0,0,2018-07-16,10.81292,47.36431,10,1345,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Fernpass, N Afrigall",montane Kalk-Schutthalde,T. Eberl
vk091,15,15,1,"0,1",1,0,0,0,0,0,0,4,4,SSE,30,0,0,0,2018-07-16,10.80934,47.36470,10,1383,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Fernpass, N Afrigall",montane Kalk-Schutthalde,T. Eberl
vk092,35,35,0,"0,1",1,0,0,0,0,0,0,4,4,SW,35,0,0,0,2018-07-16,10.83732,47.31950,10,879,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mieminger Kette, Wanning SW-Abfall NE Nasswereith",montane Kalk-Schutthalde,T. Eberl
vk093,6,4,0,"0,2","0,8",3,"1,6",0,0,0,0,4,4,SSW,35,0,0,0,2018-07-16,10.83764,47.31924,10,873,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mieminger Kette, Wanning SW-Abfall NE Nasswereith",montane Kalk-Schutthalde,T. Eberl
vk094,70,67,4,"0,1","0,7",2,0,0,0,0,0,4,4,SSW,30,0,0,0,2018-07-16,10.84183,47.31712,10,866,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mieminger Kette, Wanning SW-Abfall NE Nasswereith",montane Kalk-Schutthalde,T. Eberl
vk095,32,30,0,"0,1","0,9",4,2,0,0,0,0,4,4,SSW,30,0,0,0,2018-07-16,10.84323,47.31719,10,882,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mieminger Kette, Wanning SW-Abfall NE Nasswereith",montane Kalk-Schutthalde,T. Eberl
vk096,15,12,0,"0,1","0,9",3,4,0,0,0,0,4,4,SSE,30,0,0,0,2018-07-16,10.88417,47.26391,10,708,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Oberinntal, Tschirgant S-Abfall N Haiming",montane Kalk-Schutthalde,T. Eberl
vk097,6,5,0,"0,1","0,5",2,"1,6",0,0,0,0,4,4,SSE,30,0,0,0,2018-07-16,10.87975,47.26202,10,681,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Oberinntal, Tschirgant S-Abfall N Haiming",montane Kalk-Schutthalde,T. Eberl
vk098,12,12,0,"0,1","0,6",0,0,0,0,0,0,4,4,SSE,40,0,0,0,2018-07-16,10.88002,47.26219,10,689,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Oberinntal, Tschirgant S-Abfall N Haiming",montane Kalk-Schutthalde,T. Eberl
vk099,15,15,0,"0,1","0,8",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2018-07-17,10.66123,47.20301,10,770,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Oberinntal, Unterer Eisenkopf S-Abfall ESE Mils bei Imst",montane Kalk-Schutthalde,T. Eberl
vk100,10,10,0,"0,1","0,8",0,0,0,0,0,0,4,4,S,30,0,0,0,2018-07-17,10.66236,47.20329,10,776,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Oberinntal, Unterer Eisenkopf S-Abfall ESE Mils bei Imst",montane Kalk-Schutthalde,T. Eberl
vk101,30,30,0,"0,1","0,7",2,2,0,0,0,0,4,4,S,35,0,0,0,2018-07-17,10.66266,47.20362,10,791,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Oberinntal, Unterer Eisenkopf S-Abfall ESE Mils bei Imst",montane Kalk-Schutthalde,T. Eberl
vk102,1,1,0,"0,5","0,5",0,0,0,0,0,0,4,4,SSE,30,0,0,0,2018-07-17,10.66296,47.20322,10,761,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Oberinntal, Unterer Eisenkopf S-Abfall ESE Mils bei Imst",montane Kalk-Schutthalde,T. Eberl
vk103,4,4,0,"0,2","0,6",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2018-07-17,10.66426,47.20352,10,774,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Oberinntal, Unterer Eisenkopf S-Abfall ESE Mils bei Imst",montane Kalk-Schutthalde,T. Eberl
vk104,6,6,0,"0,1","0,6",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2018-07-17,10.66742,47.20417,10,749,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Oberinntal, Unterer Eisenkopf S-Abfall ESE Mils bei Imst",montane Kalk-Schutthalde,T. Eberl
vk105,1,1,0,"0,1","0,7",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2018-07-17,10.66769,47.20432,10,754,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Oberinntal, Unterer Eisenkopf S-Abfall ESE Mils bei Imst",montane Kalk-Schutthalde,T. Eberl
vk106,20,20,0,"0,1","0,8",0,0,0,0,0,0,4,4,S,30,0,0,0,2018-07-17,10.60602,47.17572,10,801,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Oberinntal, SW Beim Kreuzle NE Zams",montane Kalk-Schutthalde,T. Eberl
vk107,6,6,0,"0,1","0,3",0,0,0,0,0,0,4,4,SSE,30,0,0,0,2018-07-17,10.60571,47.17609,10,833,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Oberinntal, SW Beim Kreuzle NE Zams",montane Kalk-Schutthalde,T. Eberl
vk108,30,30,0,"0,1","0,8",0,0,0,0,0,0,4,4,SSE,30,0,0,0,2018-07-17,10.60555,47.17621,10,842,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Oberinntal, SW Beim Kreuzle NE Zams",montane Kalk-Schutthalde,T. Eberl
vk109,5,4,0,"0,1","0,7",2,1,0,0,0,0,4,4,E,35,0,0,0,2018-07-28,13.41046,47.26865,10,1131,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Radstädter Tauern, Benzegg E-Abfall W Steinschütt",montane Kalk-Schutthalde,T. Eberl
vk110,7,7,0,"0,1","0,6",0,0,0,0,0,0,4,4,E,25,0,0,0,2018-07-28,13.41038,47.26896,10,1143,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Radstädter Tauern, Benzegg E-Abfall W Steinschütt",montane Kalk-Schutthalde,T. Eberl
vk111,5,5,0,"0,1","0,5",0,0,0,0,0,0,4,4,E,30,0,0,0,2018-07-28,13.41033,47.26764,10,1148,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Radstädter Tauern, Benzegg E-Abfall W Steinschütt",montane Kalk-Schutthalde,T. Eberl
vk112,13,13,0,"0,1","0,5",0,0,0,0,0,0,4,4,E,35,0,0,0,2018-07-28,13.40895,47.26687,10,1240,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Radstädter Tauern, Benzegg E-Abfall W Steinschütt",montane Kalk-Schutthalde,T. Eberl
vk113,10,10,0,"0,1","0,4",0,0,0,0,0,0,4,4,ESE,35,0,0,0,2018-07-28,13.40854,47.26671,10,1258,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Radstädter Tauern, Benzegg E-Abfall W Steinschütt",montane Kalk-Schutthalde,T. Eberl
vk114,40,38,2,"0,1",1,0,0,0,0,0,0,4,4,S,30,0,0,0,2018-08-04,13.91274,47.64351,10,738,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Salzkammergut, Gößler Wand",montane Kalk-Schutthalde,T. Eberl
vk115,15,12,1,"0,1","1,1",3,4,0,0,0,0,4,4,S,30,0,0,0,2018-08-04,13.91362,47.64348,10,738,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Salzkammergut, Gößler Wand",montane Kalk-Schutthalde,T. Eberl
vk116,25,24,3,"0,1",1,2,5,0,0,0,0,4,4,S,35,0,0,0,2018-08-04,13.91301,47.64351,10,737,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Salzkammergut, Gößler Wand",montane Kalk-Schutthalde,T. Eberl
vk117,10,10,0,"0,1","0,6",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2018-08-06,13.63380,47.55318,10,546,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dachsteingebirge, Hohe Sieg S-Abfall W Hallstatt",montane Kalk-Schutthalde,T. Eberl
vk118,18,18,0,"0,1","1,2",0,0,0,0,0,0,4,4,SE,25,0,0,0,2018-08-06,13.63261,47.55303,10,595,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dachsteingebirge, Hohe Sieg S-Abfall W Hallstatt",montane Kalk-Schutthalde,T. Eberl
vk119,45,45,0,"0,1","1,5",0,0,0,0,0,0,4,4,SE,30,0,0,0,2018-08-06,13.63279,47.55305,10,589,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dachsteingebirge, Hohe Sieg S-Abfall W Hallstatt",montane Kalk-Schutthalde,T. Eberl
vk120,31,10,3,"0,1","0,7",30,4,0,0,0,0,4,4,SSE,25,0,0,0,2018-08-06,13.63189,47.55233,10,555,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dachsteingebirge, Hohe Sieg S-Abfall W Hallstatt",montane Kalk-Schutthalde,T. Eberl
vk121,5,5,0,"0,1","0,4",0,0,0,0,0,0,4,4,ESE,35,0,0,0,2018-08-07,13.05277,47.47142,10,1010,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Blühnbachtal, N Tennboden",montane Kalk-Schutthalde,T. Eberl
vk122,15,15,0,"0,1","0,8",0,0,0,0,0,0,4,4,ESE,30,0,0,0,2018-08-07,13.05165,47.47045,10,1024,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Blühnbachtal, N Tennboden",montane Kalk-Schutthalde,T. Eberl
vk123,10,10,0,"0,1","0,6",1,"1,8",0,0,0,0,4,4,ESE,30,0,0,0,2018-08-07,13.05191,47.47038,10,1005,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Blühnbachtal, N Tennboden",montane Kalk-Schutthalde,T. Eberl
vk124,37,37,0,"0,1","0,7",0,0,0,0,0,0,4,4,ESE,35,0,0,0,2018-08-07,13.05125,47.47014,10,1028,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Blühnbachtal, N Tennboden",montane Kalk-Schutthalde,T. Eberl
vk125,20,15,5,"0,1","0,4",0,0,0,0,0,0,4,4,ESE,30,0,0,0,2018-08-07,13.05116,47.47006,10,1025,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Blühnbachtal, N Tennboden",montane Kalk-Schutthalde,T. Eberl
vk126,20,16,3,"0,1","0,6",2,"1,8",0,0,0,0,4,4,NW,15,0,0,0,2018-08-07,13.05374,47.46088,10,1128,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Blühnbachtal, Niederes Tenneck W-Abfall E Eckberthütte",montane Kalk-Schutthalde,T. Eberl
vk127,12,11,1,"0,1","0,8",0,0,0,0,0,0,4,4,WNW,15,0,0,0,2018-08-07,13.05435,47.46039,10,1154,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Blühnbachtal, Niederes Tenneck W-Abfall E Eckberthütte",montane Kalk-Schutthalde,T. Eberl
vk128,5,5,0,"0,1","0,4",0,0,0,0,0,0,4,4,W,15,0,0,0,2018-08-07,13.05402,47.46115,10,1132,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Blühnbachtal, Niederes Tenneck W-Abfall E Eckberthütte",montane Kalk-Schutthalde,T. Eberl
vk129,60,35,25,"0,1","1,3",0,0,0,0,0,0,4,4,SSW,30,0,0,0,2018-08-08,12.79866,47.49824,10,694,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Saalachtal, Kopfstein S-Abfall N Diesbach",montane Kalk-Schutthalde,T. Eberl
vk130,85,75,12,"0,1","1,3",0,0,0,0,0,0,4,4,S,30,0,0,0,2018-08-08,12.79908,47.49852,10,723,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Saalachtal, Kopfstein S-Abfall N Diesbach",montane Kalk-Schutthalde,T. Eberl
vk131,12,12,1,"0,1","1,2",0,0,0,0,0,0,4,4,S,30,0,0,0,2018-08-08,12.79583,47.49893,10,686,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Saalachtal, Kopfstein S-Abfall N Gramler",montane Kalk-Schutthalde,T. Eberl
vk132,74,65,8,"0,1","1,3",2,2,0,0,0,0,4,4,SW,30,0,0,0,2018-08-08,12.79542,47.49923,10,710,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Saalachtal, Kopfstein S-Abfall N Gramler",montane Kalk-Schutthalde,T. Eberl
vk133,6,5,2,"0,1","0,5",0,0,0,0,0,0,4,4,NNW,30,0,0,0,2018-08-08,12.75117,47.65516,10,783,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Saalachtal, Achhorn NW-Hang E Unken",montane Kalk-Schutthalde,T. Eberl
vk134,30,12,20,"0,1","0,4",0,0,0,0,0,0,4,4,NNW,25,0,0,0,2018-08-08,12.75123,47.65504,10,792,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Saalachtal, Achhorn NW-Hang E Unken",montane Kalk-Schutthalde,T. Eberl
vk135,12,5,8,"0,1","0,3",0,0,0,0,0,0,4,4,NW,30,0,0,0,2018-08-08,12.75157,47.65510,10,800,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Saalachtal, Achhorn NW-Hang E Unken",montane Kalk-Schutthalde,T. Eberl
vk136,15,65,20,"0,1","0,7",5,"2,5",0,0,0,0,4,4,NNE,15,0,0,0,2018-08-15,14.07950,47.67070,10,834,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Totes Gebirge, S Dietlalm",montane Kalk-Schutthalde,T. Eberl
vk137,10,10,1,"0,1","0,7",0,0,0,0,0,0,4,4,NNE,15,0,0,0,2018-08-15,14.07942,47.67059,10,838,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Totes Gebirge, S Dietlalm",montane Kalk-Schutthalde,T. Eberl
vk138,18,17,2,"0,1","0,9",0,0,0,0,0,0,4,4,NE,30,0,0,0,2018-08-15,14.07735,47.67121,10,831,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Totes Gebirge, SW Dietlalm",montane Kalk-Schutthalde,T. Eberl
vk139,18,12,7,"0,1",1,0,0,0,0,0,0,4,4,ENE,30,0,0,0,2018-08-15,14.07727,47.67093,10,846,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Totes Gebirge, SW Dietlalm",montane Kalk-Schutthalde,T. Eberl
vk140,16,15,2,"0,1",1,0,0,0,0,0,0,4,4,E,30,0,0,0,2018-08-15,14.07563,47.67306,10,841,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Totes Gebirge, W Dietlalm",montane Kalk-Schutthalde,T. Eberl
vk141,28,27,3,"0,1","1,1",0,0,0,0,0,0,4,4,ENE,30,0,0,0,2018-08-15,14.07557,47.67315,10,846,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Totes Gebirge, W Dietlalm",montane Kalk-Schutthalde,T. Eberl
vk142,10,9,1,"0,1",1,0,0,0,0,0,0,4,4,SSW,35,0,0,0,2018-08-15,14.12170,47.69361,10,665,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Totes Gebirge, Öttlberg S-Abfall NE Polster",montane Kalk-Schutthalde,T. Eberl
vk143,7,7,0,"0,1","0,6",0,0,0,0,0,0,4,4,SSW,30,0,0,0,2018-08-15,14.12269,47.69349,10,670,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Totes Gebirge, Öttlberg S-Abfall NE Polster",montane Kalk-Schutthalde,T. Eberl
vk144,10,10,1,"0,1","0,4",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2018-08-15,14.12208,47.69373,10,678,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Totes Gebirge, Öttlberg S-Abfall NE Polster",montane Kalk-Schutthalde,T. Eberl
vk145,15,15,0,"0,1","1,4",0,0,0,0,0,0,4,4,SW,35,0,0,0,2018-08-15,14.12006,47.69502,10,688,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Totes Gebirge, Öttlberg S-Abfall NE Polster",montane Kalk-Schutthalde,T. Eberl
vk146,5,5,0,"0,1","1,2",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2018-08-15,14.11942,47.69524,10,689,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Totes Gebirge, Öttlberg S-Abfall NE Polster",montane Kalk-Schutthalde,T. Eberl
vk147,8,8,0,"0,1","1,1",0,0,0,0,0,0,4,4,SW,35,0,0,0,2018-08-15,14.11894,47.69582,10,711,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Totes Gebirge, Öttlberg S-Abfall NE Polster",montane Kalk-Schutthalde,T. Eberl
vk148,4,4,0,"0,1","0,3",0,0,0,0,0,0,4,4,SSW,30,0,0,0,2018-08-15,14.32122,47.74256,10,663,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Windischgarstner Becken, Steinwand S-Hang N Windischgarsten",montane Kalk-Schutthalde,T. Eberl
vk149,8,6,2,"0,1","0,5",0,0,0,0,0,0,4,4,SSW,30,0,0,0,2018-08-15,14.32140,47.74251,10,661,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Windischgarstner Becken, Steinwand S-Hang N Windischgarsten",montane Kalk-Schutthalde,T. Eberl
vk150,15,15,0,"0,1","0,5",0,0,0,0,0,0,4,4,SSW,30,0,0,0,2018-08-15,14.32213,47.74251,10,670,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Windischgarstner Becken, Steinwand S-Hang N Windischgarsten",montane Kalk-Schutthalde,T. Eberl
vk151,23,22,1,"0,1","0,7",0,0,0,0,0,0,4,4,SSW,30,0,0,0,2018-08-15,14.32284,47.74271,10,702,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Windischgarstner Becken, Steinwand S-Hang N Windischgarsten",montane Kalk-Schutthalde,T. Eberl
vk152,10,10,0,"0,1","0,5",0,0,0,0,0,0,4,4,SSW,30,0,0,0,2018-08-15,14.32467,47.74235,10,692,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Windischgarstner Becken, Steinwand S-Hang N Windischgarsten",montane Kalk-Schutthalde,T. Eberl
vk153,28,27,2,"0,1","0,8",0,0,0,0,0,0,4,4,W,35,0,0,0,2018-08-16,14.41846,47.67427,10,1245,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Windischgarstner Becken, Mannsberg W-Abfall N Winkler Kar",montane Kalk-Schutthalde,T. Eberl
vk154,33,25,10,"0,1",1,0,0,0,0,0,0,4,4,WNW,35,0,0,0,2018-08-16,14.41813,47.67392,10,1223,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Windischgarstner Becken, Mannsberg W-Abfall N Winkler Kar",montane Kalk-Schutthalde,T. Eberl
vk155,20,20,0,"0,1","0,4",0,0,0,0,0,0,4,4,SSW,30,0,0,0,2018-08-16,14.41992,47.67345,10,1321,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Windischgarstner Becken, Mannsberg W-Abfall N Winkler Kar",montane Kalk-Schutthalde,T. Eberl
vk156,10,10,0,"0,1","0,3",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2018-08-16,14.42070,47.67339,10,1333,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Windischgarstner Becken, Mannsberg W-Abfall N Winkler Kar",montane Kalk-Schutthalde,T. Eberl
vk157,15,15,0,"0,1","0,5",0,0,0,0,0,0,4,4,SW,30,0,0,0,2018-08-16,14.42053,47.67330,10,1322,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Windischgarstner Becken, Mannsberg W-Abfall N Winkler Kar",montane Kalk-Schutthalde,T. Eberl
vk158,12,12,0,"0,1","0,9",0,0,0,0,0,0,4,4,NE,10,0,0,0,2018-08-16,15.18735,47.66660,10,735,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Zeller Stritzen, Vordere Höll NW Barbarakapelle",montane Kalk-Schutthalde,T. Eberl
vk159,12,10,2,"0,1",1,0,0,0,0,0,0,4,4,NNE,15,0,0,0,2018-08-16,15.18886,47.66544,10,716,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Zeller Stritzen, Vordere Höll E Barbarakapelle",montane Kalk-Schutthalde,T. Eberl
vk160,26,25,2,"0,1","0,7",0,0,0,0,0,0,4,4,ENE,30,0,0,0,2018-08-16,15.18851,47.66440,10,757,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Zeller Stritzen, Vordere Höll S Barbarakapelle",montane Kalk-Schutthalde,T. Eberl
vk161,30,25,7,"0,1","0,7",0,0,0,0,0,0,4,4,ENE,35,0,0,0,2018-08-16,15.18848,47.66361,10,780,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Zeller Stritzen, Vordere Höll S Barbarakapelle",montane Kalk-Schutthalde,T. Eberl
vk162,15,12,1,"0,1","0,3",3,"1,8",0,0,0,0,4,4,ENE,20,0,0,0,2018-08-16,15.19148,47.66144,10,749,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Zeller Stritzen, Vordere Höll SSE Barbarakapelle",montane Kalk-Schutthalde,T. Eberl
vk163,70,70,2,"0,2","1,1",0,0,0,0,0,0,4,4,WSW,30,0,0,0,2018-08-16,15.12854,47.69522,10,1218,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Kräuterin, SW Radmeralm",montane Kalk-Schutthalde,T. Eberl
vk164,56,55,3,"0,1","1,2",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2018-08-16,15.13015,47.69344,10,1221,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Kräuterin, SW Radmeralm",montane Kalk-Schutthalde,T. Eberl
vk165,18,11,1,"0,1","0,6",8,"3,5",0,0,0,0,4,4,SSW,35,0,0,0,2018-08-17,15.24165,47.88943,10,587,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Erlauftal, Zwölfermauer E Teufelskirche",montane Kalk-Schutthalde,T. Eberl
vk166,10,10,0,"0,1","0,7",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2018-08-17,15.24195,47.88964,10,607,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Erlauftal, Zwölfermauer E Teufelskirche",montane Kalk-Schutthalde,T. Eberl
vk167,8,8,0,"0,1","1,3",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2018-08-17,15.24067,47.88987,10,592,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Erlauftal, Zwölfermauer E Teufelskirche",montane Kalk-Schutthalde,T. Eberl
vk168,7,7,0,"0,1",1,0,0,0,0,0,0,4,4,SSW,35,0,0,0,2018-08-17,15.24073,47.89014,10,615,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Erlauftal, Zwölfermauer E Teufelskirche",montane Kalk-Schutthalde,T. Eberl
vk169,43,40,5,"0,1","0,6",0,0,0,0,0,0,4,4,SW,35,0,0,0,2018-08-17,15.23934,47.89090,10,612,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Erlauftal, Zwölfermauer E Teufelskirche",montane Kalk-Schutthalde,T. Eberl
vk170,8,8,"0,5","0,1",1,0,0,0,0,0,0,4,4,SSW,30,0,0,0,2018-08-17,15.23965,47.89064,10,605,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Erlauftal, Zwölfermauer E Teufelskirche",montane Kalk-Schutthalde,T. Eberl
vk171,65,65,1,"0,1","0,9",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2018-08-17,15.11672,47.92403,10,600,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Erlauftal, Urmannsberg S-Abfall W Filzmoos",montane Kalk-Schutthalde,T. Eberl
vk172,92,50,55,"0,1","0,9",0,0,0,0,0,0,4,4,SSE,30,0,0,0,2018-08-17,15.11736,47.92418,10,602,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Erlauftal, Urmannsberg S-Abfall W Filzmoos",montane Kalk-Schutthalde,T. Eberl
